ID	Intron	GName	GID	Combined_H_repo	PatientA_C_repro	PatientB_C_repo	MDA_repro	MCF_repro	Combined_H	PatientA_C	PatientB_C	MDA	MCF
10I_ULK1___ENSG00000177169___ENST00000321867___protein_coding___protein_coding	10I	ULK1	ENSG00000177169	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00745683417659191	0	0.0530143414782126	0
10I_UPF1___ENSG00000005007___ENST00000262803___protein_coding___protein_coding	10I	UPF1	ENSG00000005007	FALSE	FALSE	FALSE	FALSE	TRUE	0.00198761266519034	0.00372841708829596	0.0565393175775566	0.0144584567667852	0.0274530042820286
10I_VPS11___ENSG00000160695___ENST00000621676___protein_coding___protein_coding	10I	VPS11	ENSG00000160695	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
10I_WDR75___ENSG00000115368___ENST00000314761___protein_coding___protein_coding	10I	WDR75	ENSG00000115368	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
10I_ZBTB48___ENSG00000204859___ENST00000377674___protein_coding___protein_coding	10I	ZBTB48	ENSG00000204859	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.0125642927950126	0.00963897117785683	0
10I_ZNF692___ENSG00000171163___ENST00000451251___protein_coding___protein_coding	10I	ZNF692	ENSG00000171163	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
11I_AAAS___ENSG00000094914___ENST00000209873___protein_coding___protein_coding	11I	AAAS	ENSG00000094914	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
11I_ABCF1___ENSG00000204574___ENST00000326195___protein_coding___protein_coding	11I	ABCF1	ENSG00000204574	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00577957984884812
11I_ABCF3___ENSG00000161204___ENST00000429586___protein_coding___protein_coding	11I	ABCF3	ENSG00000161204	FALSE	FALSE	TRUE	FALSE	FALSE	0.00362658164657803	0	0.0607274151758941	0.0337363991224989	0
11I_ABHD14A-ACY1___ENSG00000114786___ENST00000463937___protein_coding___protein_coding	11I	ABHD14A-ACY1	ENSG00000114786	FALSE	FALSE	FALSE	FALSE	FALSE	0.00327793796277539	0.00372841708829596	0.00837619519667505	0.00481948558892842	0.00288978992442406
11I_AC093512.2___ENSG00000285043___ENST00000338110___protein_coding___protein_coding	11I	AC093512.2	ENSG00000285043	FALSE	TRUE	FALSE	FALSE	FALSE	0.00327793796277539	0.108124095560583	0.00209404879916876	0	0.00577957984884812
11I_ACADVL___ENSG00000072778___ENST00000543245___protein_coding___protein_coding	11I	ACADVL	ENSG00000072778	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.0481948558892842	0
11I_ACD___ENSG00000102977___ENST00000620761___protein_coding___protein_coding	11I	ACD	ENSG00000102977	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.0192779423557137	0
11I_ACSL4___ENSG00000068366___ENST00000340800___protein_coding___protein_coding	11I	ACSL4	ENSG00000068366	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
11I_ACSM3___ENSG00000005187___ENST00000289416___protein_coding___protein_coding	11I	ACSM3	ENSG00000005187	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0.00481948558892842	0.00144489496221203
11I_ACSS2___ENSG00000131069___ENST00000360596___protein_coding___protein_coding	11I	ACSS2	ENSG00000131069	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00837619519667505	0	0
11I_ADAM15___ENSG00000143537___ENST00000359280___protein_coding___protein_coding	11I	ADAM15	ENSG00000143537	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
11I_ALOX5___ENSG00000012779___ENST00000542434___protein_coding___protein_coding	11I	ALOX5	ENSG00000012779	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
11I_ANKRD13D___ENSG00000172932___ENST00000447274___protein_coding___protein_coding	11I	ANKRD13D	ENSG00000172932	TRUE	FALSE	FALSE	FALSE	TRUE	0.00819484490693847	0.0596546734127353	0.0628214639750629	0	0.0130040546599083
11I_ANLN___ENSG00000011426___ENST00000265748___protein_coding___protein_coding	11I	ANLN	ENSG00000011426	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
11I_AP1M1___ENSG00000072958___ENST00000291439___protein_coding___protein_coding	11I	AP1M1	ENSG00000072958	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.0626533126560694	0
11I_AP4M1___ENSG00000221838___ENST00000438383___protein_coding___protein_coding	11I	AP4M1	ENSG00000221838	FALSE	FALSE	FALSE	FALSE	FALSE	0.00596283799557102	0	0	0	0
11I_ATG2A___ENSG00000110046___ENST00000418259___protein_coding___protein_coding	11I	ATG2A	ENSG00000110046	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
11I_ATXN7L3___ENSG00000087152___ENST00000454077___protein_coding___protein_coding	11I	ATXN7L3	ENSG00000087152	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
11I_AUP1___ENSG00000115307___ENST00000377526___protein_coding___protein_coding	11I	AUP1	ENSG00000115307	FALSE	FALSE	FALSE	FALSE	FALSE	0.00526555062796573	0	0.00209404879916876	0	0
11I_CACNB3___ENSG00000167535___ENST00000540990___protein_coding___protein_coding	11I	CACNB3	ENSG00000167535	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.00577957984884812
11I_CAMKK1___ENSG00000004660___ENST00000381769___protein_coding___protein_coding	11I	CAMKK1	ENSG00000004660	FALSE	FALSE	FALSE	FALSE	FALSE	0.00198761266519034	0.00372841708829596	0	0	0
11I_CD19___ENSG00000177455___ENST00000538922___protein_coding___protein_coding	11I	CD19	ENSG00000177455	FALSE	FALSE	FALSE	FALSE	FALSE	0.00198761266519034	0	0	0	0
11I_CDK16___ENSG00000102225___ENST00000457458___protein_coding___protein_coding	11I	CDK16	ENSG00000102225	TRUE	FALSE	TRUE	FALSE	TRUE	0.0181329082328902	0.00372841708829596	0.0335047807867002	0.00481948558892842	0.0447917438285729
11I_CLPTM1___ENSG00000104853___ENST00000546079___protein_coding___protein_coding	11I	CLPTM1	ENSG00000104853	FALSE	FALSE	FALSE	FALSE	FALSE	0.00327793796277539	0	0	0.0192779423557137	0
11I_CLUH___ENSG00000132361___ENST00000575014___protein_coding___protein_coding	11I	CLUH	ENSG00000132361	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
11I_COLGALT1___ENSG00000130309___ENST00000252599___protein_coding___protein_coding	11I	COLGALT1	ENSG00000130309	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
11I_CORO7___ENSG00000262246___ENST00000251166___protein_coding___protein_coding	11I	CORO7	ENSG00000262246	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
11I_CPNE1___ENSG00000214078___ENST00000317677___protein_coding___protein_coding	11I	CPNE1	ENSG00000214078	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
11I_CREB3L1___ENSG00000157613___ENST00000621158___protein_coding___protein_coding	11I	CREB3L1	ENSG00000157613	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.0230345367908564	0.0530143414782126	0
11I_DDX12P___ENSG00000214826___ENST00000432996___pseudogene___pseudogene	11I	DDX12P	ENSG00000214826	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
11I_DDX49___ENSG00000105671___ENST00000247003___protein_coding___protein_coding	11I	DDX49	ENSG00000105671	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
11I_DDX51___ENSG00000185163___ENST00000397333___protein_coding___protein_coding	11I	DDX51	ENSG00000185163	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
11I_DDX54___ENSG00000123064___ENST00000306014___protein_coding___protein_coding	11I	DDX54	ENSG00000123064	FALSE	FALSE	FALSE	FALSE	FALSE	0.00362658164657803	0	0.00209404879916876	0.0385558847114273	0
11I_DICER1___ENSG00000100697___ENST00000541352___protein_coding___protein_coding	11I	DICER1	ENSG00000100697	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.00144489496221203
11I_ELMO3___ENSG00000102890___ENST00000360833___protein_coding___protein_coding	11I	ELMO3	ENSG00000102890	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
11I_ESYT1___ENSG00000139641___ENST00000394048___protein_coding___protein_coding	11I	ESYT1	ENSG00000139641	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00481948558892842	0
11I_FAM50A___ENSG00000071859___ENST00000393600___protein_coding___protein_coding	11I	FAM50A	ENSG00000071859	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.0337363991224989	0
11I_FASN___ENSG00000169710___ENST00000634990___protein_coding___protein_coding	11I	FASN	ENSG00000169710	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
11I_FURIN___ENSG00000140564___ENST00000268171___protein_coding___protein_coding	11I	FURIN	ENSG00000140564	TRUE	FALSE	TRUE	TRUE	TRUE	0.0643367880246222	0.00745683417659191	0.0418809759833753	0.00963897117785683	0.0173387395465444
11I_FUS___ENSG00000089280___ENST00000254108___protein_coding___protein_coding	11I	FUS	ENSG00000089280	FALSE	TRUE	TRUE	FALSE	FALSE	0	0.0149136683531838	0.0104702439958438	0	0.00144489496221203
11I_GIGYF1___ENSG00000146830___ENST00000275732___protein_coding___protein_coding	11I	GIGYF1	ENSG00000146830	FALSE	FALSE	FALSE	FALSE	FALSE	0.0099380633259517	0	0.00209404879916876	0	0.00288978992442406
11I_GNL3L___ENSG00000130119___ENST00000336470___protein_coding___protein_coding	11I	GNL3L	ENSG00000130119	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
11I_GOLGA2P5___ENSG00000238105___ENST00000266746___pseudogene___pseudogene	11I	GOLGA2P5	ENSG00000238105	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
11I_GOLGA8B___ENSG00000215252___ENST00000438958___protein_coding___protein_coding	11I	GOLGA8B	ENSG00000215252	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
11I_GRB7___ENSG00000141738___ENST00000309156___protein_coding___protein_coding	11I	GRB7	ENSG00000141738	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0.00144489496221203
11I_GRN___ENSG00000030582___ENST00000053867___protein_coding___protein_coding	11I	GRN	ENSG00000030582	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0.0144584567667852	0.00144489496221203
11I_HCFC1___ENSG00000172534___ENST00000310441___protein_coding___protein_coding	11I	HCFC1	ENSG00000172534	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00288978992442406
11I_HELZ2___ENSG00000130589___ENST00000427522___protein_coding___protein_coding	11I	HELZ2	ENSG00000130589	FALSE	FALSE	TRUE	FALSE	FALSE	0.00163896898138769	0	0.0230345367908564	0	0
11I_HK2___ENSG00000159399___ENST00000290573___protein_coding___protein_coding	11I	HK2	ENSG00000159399	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
11I_IDH3B___ENSG00000101365___ENST00000380851___protein_coding___protein_coding	11I	IDH3B	ENSG00000101365	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00628214639750629	0	0
11I_INPPL1___ENSG00000165458___ENST00000298229___protein_coding___protein_coding	11I	INPPL1	ENSG00000165458	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00288978992442406
11I_IPO4___ENSG00000196497___ENST00000561462___protein_coding___protein_coding	11I	IPO4	ENSG00000196497	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0.00963897117785683	0
11I_KIF21B___ENSG00000116852___ENST00000360529___protein_coding___protein_coding	11I	KIF21B	ENSG00000116852	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0.00481948558892842	0
11I_KIT___ENSG00000157404___ENST00000412167___protein_coding___protein_coding	11I	KIT	ENSG00000157404	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00745683417659191	0	0	0.00144489496221203
11I_KLHDC2___ENSG00000165516___ENST00000298307___protein_coding___protein_coding	11I	KLHDC2	ENSG00000165516	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
11I_LMNA___ENSG00000160789___ENST00000368301___protein_coding___protein_coding	11I	LMNA	ENSG00000160789	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0.0240974279446421	0
11I_LRCH4___ENSG00000077454___ENST00000619071___protein_coding___protein_coding	11I	LRCH4	ENSG00000077454	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0.0530143414782126	0
11I_LTBP4___ENSG00000090006___ENST00000204005___protein_coding___protein_coding	11I	LTBP4	ENSG00000090006	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
11I_MAN2A2___ENSG00000196547___ENST00000559717___protein_coding___protein_coding	11I	MAN2A2	ENSG00000196547	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
11I_MAP3K3___ENSG00000198909___ENST00000579585___protein_coding___protein_coding	11I	MAP3K3	ENSG00000198909	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0.0272226343891939	0	0
11I_MAPKAPK3___ENSG00000114738___ENST00000446044___protein_coding___protein_coding	11I	MAPKAPK3	ENSG00000114738	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0.00418809759833753	0	0
11I_MAPKAPK5___ENSG00000089022___ENST00000550735___protein_coding___protein_coding	11I	MAPKAPK5	ENSG00000089022	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
11I_MARCH6___ENSG00000145495___ENST00000449913___protein_coding___protein_coding	11I	MARCH6	ENSG00000145495	TRUE	FALSE	TRUE	FALSE	FALSE	0.00854348859074112	0.00372841708829596	0.0146583415941813	0	0.0101142647354842
11I_MED15___ENSG00000099917___ENST00000292733___protein_coding___protein_coding	11I	MED15	ENSG00000099917	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00628214639750629	0	0
11I_MEGF6___ENSG00000162591___ENST00000294599___protein_coding___protein_coding	11I	MEGF6	ENSG00000162591	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00418809759833753	0	0
11I_MIB2___ENSG00000197530___ENST00000520777___protein_coding___protein_coding	11I	MIB2	ENSG00000197530	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0.00144489496221203
11I_MTHFR___ENSG00000177000___ENST00000376583___protein_coding___protein_coding	11I	MTHFR	ENSG00000177000	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
11I_MUC20-OT1___ENSG00000242086___ENST00000429897___lincRNA___lincRNA	11I	MUC20-OT1	ENSG00000242086	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00481948558892842	0
11I_MUS81___ENSG00000172732___ENST00000533035___protein_coding___protein_coding	11I	MUS81	ENSG00000172732	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.0240974279446421	0
11I_NCAPD2___ENSG00000010292___ENST00000315579___protein_coding___protein_coding	11I	NCAPD2	ENSG00000010292	FALSE	FALSE	FALSE	FALSE	FALSE	0.00198761266519034	0	0	0	0
11I_NDOR1___ENSG00000188566___ENST00000427047___protein_coding___protein_coding	11I	NDOR1	ENSG00000188566	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00577957984884812
11I_NEURL4___ENSG00000215041___ENST00000571887___protein_coding___protein_coding	11I	NEURL4	ENSG00000215041	FALSE	FALSE	FALSE	FALSE	FALSE	0.00198761266519034	0	0.00628214639750629	0	0
11I_NOMO2___ENSG00000185164___ENST00000381474___protein_coding___protein_coding	11I	NOMO2	ENSG00000185164	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
11I_NOP2___ENSG00000111641___ENST00000620535___protein_coding___protein_coding	11I	NOP2	ENSG00000111641	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
11I_NOP53___ENSG00000105373___ENST00000246802___protein_coding___protein_coding	11I	NOP53	ENSG00000105373	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
11I_NOTCH1___ENSG00000148400___ENST00000277541___protein_coding___protein_coding	11I	NOTCH1	ENSG00000148400	TRUE	FALSE	FALSE	FALSE	FALSE	0.0114727828697139	0	0	0	0
11I_NOTCH3___ENSG00000074181___ENST00000263388___protein_coding___protein_coding	11I	NOTCH3	ENSG00000074181	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.00481948558892842	0.00144489496221203
11I_P2RX6___ENSG00000099957___ENST00000413302___protein_coding___protein_coding	11I	P2RX6	ENSG00000099957	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
11I_PA2G4___ENSG00000170515___ENST00000303305___protein_coding___protein_coding	11I	PA2G4	ENSG00000170515	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
11I_PAN2___ENSG00000135473___ENST00000548043___protein_coding___protein_coding	11I	PAN2	ENSG00000135473	FALSE	FALSE	FALSE	FALSE	FALSE	0.00198761266519034	0	0	0	0
11I_PANK4___ENSG00000157881___ENST00000378466___protein_coding___protein_coding	11I	PANK4	ENSG00000157881	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0.00144489496221203
11I_PER1___ENSG00000179094___ENST00000581082___protein_coding___protein_coding	11I	PER1	ENSG00000179094	FALSE	FALSE	FALSE	FALSE	FALSE	0.00760180697695871	0	0	0	0
11I_PKN3___ENSG00000160447___ENST00000291906___protein_coding___protein_coding	11I	PKN3	ENSG00000160447	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0.00209404879916876	0	0
11I_PLCB3___ENSG00000149782___ENST00000279230___protein_coding___protein_coding	11I	PLCB3	ENSG00000149782	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00144489496221203
11I_PLCD1___ENSG00000187091___ENST00000463876___protein_coding___protein_coding	11I	PLCD1	ENSG00000187091	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0.00628214639750629	0	0.00288978992442406
11I_PLK2___ENSG00000145632___ENST00000274289___protein_coding___protein_coding	11I	PLK2	ENSG00000145632	FALSE	FALSE	FALSE	FALSE	FALSE	0.00819484490693847	0	0	0.00481948558892842	0
11I_PLK3___ENSG00000173846___ENST00000372201___protein_coding___protein_coding	11I	PLK3	ENSG00000173846	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0.0144584567667852	0
11I_PNKP___ENSG00000039650___ENST00000596014___protein_coding___protein_coding	11I	PNKP	ENSG00000039650	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
11I_POLR2A___ENSG00000181222___ENST00000617998___protein_coding___lncRNA	11I	POLR2A	ENSG00000181222	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00418809759833753	0	0
11I_PPP1R10___ENSG00000204569___ENST00000376511___protein_coding___protein_coding	11I	PPP1R10	ENSG00000204569	FALSE	FALSE	FALSE	FALSE	FALSE	0.0347669922929442	0	0.00209404879916876	0	0
11I_PRDM4___ENSG00000110851___ENST00000228437___protein_coding___protein_coding	11I	PRDM4	ENSG00000110851	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00288978992442406
11I_PRKCSH___ENSG00000130175___ENST00000591462___protein_coding___protein_coding	11I	PRKCSH	ENSG00000130175	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00433468488663609
11I_PSME3___ENSG00000131467___ENST00000545225___protein_coding___protein_coding	11I	PSME3	ENSG00000131467	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0.00209404879916876	0	0
11I_PTOV1___ENSG00000104960___ENST00000600603___protein_coding___protein_coding	11I	PTOV1	ENSG00000104960	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0
11I_PTPN23___ENSG00000076201___ENST00000265562___protein_coding___protein_coding	11I	PTPN23	ENSG00000076201	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0.00144489496221203
11I_RHBDF2___ENSG00000129667___ENST00000313080___protein_coding___protein_coding	11I	RHBDF2	ENSG00000129667	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.0192779423557137	0
11I_RPS6KB2___ENSG00000175634___ENST00000312629___protein_coding___protein_coding	11I	RPS6KB2	ENSG00000175634	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
11I_SAP130___ENSG00000136715___ENST00000259235___protein_coding___protein_coding	11I	SAP130	ENSG00000136715	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0.00209404879916876	0	0
11I_SEC24C___ENSG00000176986___ENST00000345254___protein_coding___protein_coding	11I	SEC24C	ENSG00000176986	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.0314107319875314	0	0
11I_SEMA3G___ENSG00000010319___ENST00000231721___protein_coding___protein_coding	11I	SEMA3G	ENSG00000010319	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
11I_SEMA4B___ENSG00000185033___ENST00000332496___protein_coding___protein_coding	11I	SEMA4B	ENSG00000185033	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0.00433468488663609
11I_SGK1___ENSG00000118515___ENST00000237305___protein_coding___protein_coding	11I	SGK1	ENSG00000118515	FALSE	FALSE	TRUE	FALSE	FALSE	0	0.00372841708829596	0.00418809759833753	0	0
11I_SGSM3___ENSG00000100359___ENST00000248929___protein_coding___protein_coding	11I	SGSM3	ENSG00000100359	FALSE	FALSE	FALSE	FALSE	FALSE	0.00163896898138769	0	0	0	0
11I_SHMT2___ENSG00000182199___ENST00000328923___protein_coding___protein_coding	11I	SHMT2	ENSG00000182199	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.0146583415941813	0	0
11I_SIPA1___ENSG00000213445___ENST00000534313___protein_coding___protein_coding	11I	SIPA1	ENSG00000213445	FALSE	FALSE	TRUE	FALSE	FALSE	0.00163896898138769	0	0.0376928783850377	0	0
11I_SLC29A2___ENSG00000174669___ENST00000357440___protein_coding___protein_coding	11I	SLC29A2	ENSG00000174669	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00372841708829596	0	0	0
11I_SMARCC2___ENSG00000139613___ENST00000394023___protein_coding___protein_coding	11I	SMARCC2	ENSG00000139613	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0.00209404879916876	0.00481948558892842	0.0173387395465444
11I_SMARCD2___ENSG00000108604___ENST00000323347___protein_coding___protein_coding	11I	SMARCD2	ENSG00000108604	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0.00288978992442406
11I_SMG5___ENSG00000198952___ENST00000361813___protein_coding___protein_coding	11I	SMG5	ENSG00000198952	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0.0819312550117831	0
11I_SNX17___ENSG00000115234___ENST00000537606___protein_coding___protein_coding	11I	SNX17	ENSG00000115234	FALSE	FALSE	TRUE	FALSE	FALSE	0	0	0.00418809759833753	0	0.00144489496221203
11I_SREBF1___ENSG00000072310___ENST00000395757___protein_coding___protein_coding	11I	SREBF1	ENSG00000072310	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0.00866936977327218
11I_SSBP4___ENSG00000130511___ENST00000348495___protein_coding___protein_coding	11I	SSBP4	ENSG00000130511	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0.0481948558892842	0
11I_STAT5A___ENSG00000126561___ENST00000345506___protein_coding___protein_coding	11I	STAT5A	ENSG00000126561	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.00745683417659191	0.00209404879916876	0	0
11I_TAF1C___ENSG00000103168___ENST00000341690___protein_coding___protein_coding	11I	TAF1C	ENSG00000103168	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00418809759833753	0	0.00144489496221203
11I_TAOK2___ENSG00000149930___ENST00000308893___protein_coding___protein_coding	11I	TAOK2	ENSG00000149930	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.00209404879916876	0	0
